"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0031907",0.113494381125852,NA,0.0811539521421169,0.817355034443311,0.160558211453151,NA,NA,NA,"microbody lumen"
"GO:0033267",0.114351378000398,0.456800011539479,0.0138348687065302,0.883601901391346,0.0709547365373458,0.798710575618915,0.53813769812641,0.0267552803330954,"axon part"
"GO:0017053",0.116117010753277,0.730598107383933,0.498539618632544,0.886382174906271,0.0565367125979954,NA,NA,NA,"transcriptional repressor complex"
"GO:0008074",0.118974432513547,NA,NA,NA,0.054999168535827,NA,NA,NA,"guanylate cyclase complex, soluble"
"GO:0034702",0.120116614451089,0.931176319169096,0.484428450017763,0.744833834227787,0.637880587375191,0.041589830685302,NA,NA,"ion channel complex"
"GO:0032589",0.121069896991305,0.432499957481113,0.415314788498346,0.416393270005732,0.0250841716756017,NA,NA,NA,"neuron projection membrane"
"GO:0032839",0.129011088668476,NA,0.682603702259142,0.683238274133972,0.00610611482639863,0.200550691598364,NA,NA,"dendrite cytoplasm"
"GO:0005796",0.132635971336175,0.267330027998286,0.254324850698205,0.529245545200844,0.0145698780947408,NA,NA,NA,"Golgi lumen"
"GO:0099568",0.135695090160644,0.0613896109295574,0.967521057879045,0.0756165852990494,0.000483024246992116,0.463954020436437,0.884478660580067,0.323347746507052,"cytoplasmic region"
"GO:0015629",0.136708253094474,0.459205281607183,0.794304789669558,0.323010896864324,0.10043520522646,0.653286124415497,0.330364508742159,0.57397017341907,"actin cytoskeleton"
"GO:0008250",0.137790532914486,NA,0.450348299708802,NA,NA,NA,NA,NA,"oligosaccharyltransferase complex"
"GO:0030877",0.137790532914486,NA,0.112895728817418,NA,NA,NA,NA,NA,"beta-catenin destruction complex"
"GO:0032591",0.137790532914486,NA,0.450348299708802,0.450921649882959,NA,NA,NA,NA,"dendritic spine membrane"
"GO:0043194",0.137790532914486,0.459456375293912,0.450348299708802,NA,NA,NA,NA,NA,"axon initial segment"
"GO:0000922",0.153346405932954,0.880836324364142,0.739793163497089,0.741148238049887,NA,NA,0.525684218742527,NA,"spindle pole"
"GO:0000790",0.154576913742152,0.793676799480212,0.237209399692654,0.979129183376869,0.402785970116028,0.928997131588226,0.798507238618188,NA,"nuclear chromatin"
"GO:0005834",0.154929501403986,NA,0.0063163212458981,0.713402725704112,0.120711051283825,NA,NA,NA,"heterotrimeric G-protein complex"
"GO:1905360",0.154929501403986,NA,0.0063163212458981,0.713402725704112,0.120711051283825,NA,NA,NA,"GTPase complex"
"GO:0012510",0.157193999243052,NA,NA,NA,NA,0.118791664523186,NA,NA,"trans-Golgi network transport vesicle membrane"
"GO:0030008",0.157193999243052,0.486483556529216,NA,0.477693764801745,NA,NA,0.0737346785634656,NA,"TRAPP complex"
"GO:0060077",0.157193999243052,0.135130200470259,0.129293465498978,NA,NA,NA,NA,NA,"inhibitory synapse"
"GO:0005777",0.166989834493807,0.822562728469434,0.310702246859518,0.312208803336662,0.442111287530602,0.668403571527526,NA,NA,"peroxisome"
"GO:0042579",0.166989834493807,0.822562728469434,0.310702246859518,0.312208803336662,0.442111287530602,0.668403571527526,NA,NA,"microbody"
"GO:0070382",0.16826518620194,0.278227360788546,0.955676170723652,0.668056987123313,NA,0.460216487521529,NA,0.222181418017676,"exocytic vesicle"
"GO:0030426",0.172216549695062,0.737643916570871,0.024330908166889,0.84102566328252,0.527569599915318,NA,0.576431162434961,0.0463904504763955,"growth cone"
"GO:0005775",0.173141552658215,0.000533954819651303,0.656268739189507,0.000124163834508583,0.0206347003170719,0.0984447219222468,NA,0.131485832099528,"vacuolar lumen"
"GO:0001726",0.175974138569351,0.1153587455045,0.764073853389407,0.448466373098177,0.143338787883503,0.359103264220872,NA,0.516258898263795,"ruffle"
"GO:1902495",0.178208734851449,0.905630890091048,0.573247209499508,0.808806217215705,0.663439673297537,0.053089988408349,NA,0.324834541505146,"transmembrane transporter complex"
"GO:0044304",0.182166139820545,0.0189663408849219,0.504614611317406,0.279267387850416,0.0322791046543545,0.414895530138344,NA,NA,"main axon"
"GO:0030427",0.18893001058223,0.613196180340187,0.0281954386923649,0.853469840564208,0.534887261553655,NA,0.583938697135956,0.0487838074269473,"site of polarized growth"
"GO:0031253",0.190834366213573,0.0666385891932118,0.437402381647639,0.324961396488809,0.112798361758654,0.382314767305249,0.151317533841047,0.723229593446022,"cell projection membrane"
"GO:0030018",0.191776991970681,0.259095707222749,0.407609075788622,0.409033954213998,0.358311471145841,0.567917873524015,NA,0.0821736490978105,"Z disc"
"GO:0008021",0.194660756095718,0.211332434905854,0.935990543713339,0.739305005955995,NA,0.424124492280525,NA,0.19984577514296,"synaptic vesicle"
"GO:0150034",0.195427834858488,0.817954878390638,0.0317067695593723,0.878046718731788,0.330643801307362,0.895422613263477,0.392472651550282,0.00884583480175712,"distal axon"
"GO:0000421",0.196431692208316,0.762216797262517,0.153208025904483,0.0451047058468385,NA,0.238563145106082,NA,NA,"autophagosome membrane"
"GO:0005902",0.196840693342763,0.156183009598658,0.335013604418224,0.14642383235782,NA,NA,NA,NA,"microvillus"
"GO:0008328",0.196840693342763,0.884198434786649,0.0516494025708627,0.877662929076318,NA,0.335725960839067,NA,NA,"ionotropic glutamate receptor complex"
"GO:0098878",0.196840693342763,0.884198434786649,0.0516494025708627,0.877662929076318,NA,0.335725960839067,NA,NA,"neurotransmitter receptor complex"
"GO:0030673",0.197291615956587,0.536557468209516,0.526774536157612,0.527391572141412,0.0742517896245798,NA,NA,NA,"axolemma"
"GO:0032039",0.197291615956587,NA,0.526774536157612,NA,NA,NA,NA,NA,"integrator complex"
"GO:0032433",0.197291615956587,0.536557468209516,0.163515302816458,NA,NA,NA,NA,0.0800098673469758,"filopodium tip"
"GO:0090568",0.210821902327751,NA,0.415337057277182,NA,NA,NA,NA,NA,"nuclear transcriptional repressor complex"
"GO:0099738",0.210821902327751,0.0543720526362477,0.764806788744845,0.0503826282203425,NA,NA,NA,0.148979394930191,"cell cortex region"
"GO:0042383",0.215237695075885,0.0332661672754152,0.934995565280699,0.0679375701350982,0.368202243509019,NA,NA,0.0131556738561145,"sarcolemma"
"GO:0031965",0.216477025447613,0.487417409424305,0.33717398112434,0.786214516009462,0.0396182943408298,0.096393568050029,NA,0.755681306851264,"nuclear membrane"
"GO:1990351",0.216719328030738,0.923879991889897,0.494152845124077,0.839471633540354,0.677239055131434,0.060417484580131,NA,0.341097435943721,"transporter complex"
"GO:1904813",0.217854038898689,0.428131440404198,0.58343525797253,0.0017252175089051,0.00203482371593855,0.0815541565505821,NA,0.00270488676744849,"ficolin-1-rich granule lumen"
"GO:0030863",0.219094586577989,0.0756675821297191,0.975284165453682,0.292204095984649,0.0552068983349194,0.514068896729151,NA,0.337949174281649,"cortical cytoskeleton"
"GO:0101002",0.225468402766576,0.252507348652298,0.668057585441539,0.00733242195266027,0.00543104220752844,0.0448580892110089,NA,0.000985906882576972,"ficolin-1-rich granule"
"GO:0016363",0.231429332064314,0.839593142731901,0.651974581204581,0.826785861036141,NA,NA,NA,NA,"nuclear matrix"
"GO:0031674",0.231429332064314,0.302457157904746,0.281423066922551,0.282727485200477,0.3747126020355,0.588568365433177,NA,0.0139637899561571,"I band"
"GO:0031901",0.232778092094401,0.624338164058265,0.420613670446371,0.0767842630501441,NA,0.648295270253282,NA,0.449621182382931,"early endosome membrane"
"GO:0016581",0.23843355122366,NA,0.571734991929952,NA,NA,NA,NA,NA,"NuRD complex"
"GO:0090545",0.23843355122366,NA,0.571734991929952,NA,NA,NA,NA,NA,"CHD-type complex"
"GO:0030017",0.239887821476517,0.279474418112149,0.564033459359176,0.150659112374419,0.132857988913914,0.702353302971954,NA,0.0313532598774057,"sarcomere"
"GO:0044448",0.239887821476517,0.00129105977624579,0.944501667076896,0.400246782987006,0.132857988913914,0.33800481491231,NA,0.0313532598774057,"cell cortex part"
"GO:0035578",0.241737520901968,0.0316267658617436,0.952573198193261,0.00260848203131301,0.269740955971782,0.117687163748319,NA,NA,"azurophil granule lumen"
"GO:0035267",0.259178934545922,NA,NA,NA,NA,NA,NA,NA,"NuA4 histone acetyltransferase complex"
"GO:0043189",0.259178934545922,NA,NA,NA,NA,NA,NA,NA,"H4/H2A histone acetyltransferase complex"
"GO:0044853",0.273282722058103,0.214660631963955,0.378501302222413,NA,0.0425599712133525,NA,0.314688231295587,0.299900563196936,"plasma membrane raft"
"GO:0005795",0.279495837381515,0.334970051958639,0.648592024805319,0.650083996986421,NA,0.668403571527526,NA,NA,"Golgi stack"
"GO:0030864",0.280760462913348,0.227928140142686,0.913498984457744,NA,0.0260664997911972,0.379591109922587,NA,0.238755068001242,"cortical actin cytoskeleton"
"GO:0044438",0.283939864706025,0.917843608063133,0.0984662424985955,0.762058600752356,0.341487260002598,NA,NA,NA,"microbody part"
"GO:0044439",0.283939864706025,0.917843608063133,0.0984662424985955,0.762058600752356,0.341487260002598,NA,NA,NA,"peroxisomal part"
"GO:0030135",0.285674738209615,0.505430732813468,0.952253302935191,0.0585838805952957,0.300350780664043,0.00473038810673793,NA,0.698705489538474,"coated vesicle"
"GO:0043292",0.286668384087132,0.199941744991432,0.725963159538906,0.0551115009270678,0.173898179383428,0.762600981371272,NA,0.00888752450438993,"contractile fiber"
"GO:0005819",0.291280161038645,0.920412954291745,0.314187026367248,0.753845048423654,0.155732570135517,0.926847158380854,0.794833789055002,0.775627555555362,"spindle"
"GO:0005882",0.29322419428428,0.102867203316328,NA,0.00265131781121734,0.227057711192948,0.385618498458588,NA,0.242990176399807,"intermediate filament"
"GO:0042641",0.29322419428428,0.0372929989155453,0.706551607574618,0.0101443370046773,NA,NA,0.0347421784141236,NA,"actomyosin"
"GO:0045111",0.293547594174128,0.114812670864744,0.983456193176012,0.0005805987747236,0.344886459892685,0.550660300437157,NA,0.366914990249584,"intermediate filament cytoskeleton"
"GO:0030662",0.298774213979528,0.795244563366659,0.889793959227029,0.110091988931034,0.146871353307463,0.00909163504736882,NA,NA,"coated vesicle membrane"
"GO:0034774",0.303294583906302,0.0124318583337662,0.908612936997652,3.29560114631872e-10,0.0250438841342377,0.0594714412900718,NA,0.00125000983347295,"secretory granule lumen"
"GO:0005811",0.305757866696381,0.0405548282159994,0.92173994130372,0.717735887045718,NA,NA,NA,0.032395349206596,"lipid droplet"
"GO:0031256",0.306385428704908,0.220433907159501,0.320008881695238,0.472334886905701,0.0307287616334511,0.727548676063851,NA,NA,"leading edge membrane"
"GO:0044449",0.306385428704908,0.346574255081538,0.632753377786276,0.0597783552919087,0.148644522645997,0.727548676063851,NA,0.0062807186487756,"contractile fiber part"
"GO:0098858",0.306385428704908,0.346574255081538,0.198951613124191,0.200266995475667,0.497149152623217,NA,0.545042154447556,0.524342530927922,"actin-based cell projection"
"GO:0005871",0.315941830553879,0.842357128501053,0.254324850698205,0.255134626213743,0.16916888224829,NA,NA,NA,"kinesin complex"
"GO:0008076",0.316531490138724,0.860418857412026,0.422960845085535,0.236042641277691,0.295686525088228,0.00421071881132092,NA,NA,"voltage-gated potassium channel complex"
"GO:0005903",0.318346057096404,0.260893191305145,0.467129536753383,0.468258293909843,NA,NA,0.0373269150764517,NA,"brush border"
"GO:0005719",0.321271891588517,NA,0.272141805729641,NA,NA,NA,NA,NA,"nuclear euchromatin"
"GO:0030904",0.321271891588517,0.659376156063634,0.649264706990567,0.649904957438515,NA,0.18482419660265,NA,NA,"retromer complex"
"GO:0031304",0.331230436459005,0.850254963138193,0.842328922301103,0.544146380018661,NA,NA,NA,NA,"intrinsic component of mitochondrial inner membrane"
"GO:0031305",0.331230436459005,0.850254963138193,0.842328922301103,0.544146380018661,NA,NA,NA,NA,"integral component of mitochondrial inner membrane"
"GO:0031301",0.33711793378369,0.952955704869898,0.765849757735016,0.875933330116788,NA,0.778411357754014,NA,NA,"integral component of organelle membrane"
"GO:0005753",0.34173039771345,NA,0.666349650432663,NA,NA,0.192725411829018,NA,NA,"mitochondrial proton-transporting ATP synthase complex"
"GO:0032809",0.34173039771345,0.676420046523212,0.666349650432663,0.66698771612203,NA,NA,NA,0.115156341576084,"neuronal cell body membrane"
"GO:0044295",0.34173039771345,0.676420046523212,0.29048089470654,NA,NA,NA,NA,0.115156341576084,"axonal growth cone"
"GO:0044298",0.34173039771345,0.676420046523212,0.666349650432663,0.66698771612203,NA,NA,NA,0.115156341576084,"cell body membrane"
"GO:0046658",0.34173039771345,0.676420046523212,0.666349650432663,0.291167025084691,NA,NA,NA,NA,"anchored component of plasma membrane"
"GO:0070603",0.349503362711671,NA,0.677910280526555,0.971448208356173,NA,NA,NA,NA,"SWI/SNF superfamily-type complex"
"GO:0043195",0.356289987894671,0.522913744054823,0.755022988427741,0.75587223790775,0.246755138264692,NA,NA,0.037203783636058,"terminal bouton"
"GO:0060205",0.357763827144803,0.0184081471036066,0.927872599631807,1.0206632293483e-09,0.0285177064493084,0.0682946615851114,NA,0.0015388029802794,"cytoplasmic vesicle lumen"
"GO:0030173",0.361750962244975,0.864885195688618,0.85733567557039,0.572949523986609,NA,NA,NA,NA,"integral component of Golgi membrane"
"GO:0009925",0.361989379527257,0.320187202960696,0.682603702259142,0.309475439859336,NA,0.200550691598364,NA,NA,"basal plasma membrane"
"GO:0032281",0.361989379527257,NA,0.0985449314987568,0.683238274133972,NA,0.200550691598364,NA,NA,"AMPA glutamate receptor complex"
"GO:0045259",0.361989379527257,NA,0.682603702259142,NA,NA,0.200550691598364,NA,NA,"proton-transporting ATP synthase complex"
"GO:0031983",0.363929966640053,0.0191901847632282,0.929777238556229,1.15247520321574e-09,0.028920596538603,0.0693177985144192,NA,0.00157378744221633,"vesicle lumen"
"GO:0030016",0.368578067195545,0.167464998008707,0.688179687978336,0.0829672600662108,0.162983296032188,0.748162500293902,NA,0.00769705897241879,"myofibril"
"GO:0010494",0.376938264214338,0.600821117835891,0.864295488294576,0.308901948912014,0.0178043690233148,0.322637682745049,NA,NA,"cytoplasmic stress granule"
"GO:0000786",0.381595872390589,0.154510593606982,0.528833030259216,0.773217662113236,0.254495079715697,NA,NA,NA,"nucleosome"
"GO:0055038",0.381595872390589,0.0638508501390583,0.772391787102544,0.0578849922156571,NA,0.105167198422742,NA,NA,"recycling endosome membrane"
"GO:0034705",0.382644805457516,0.890434018365571,0.487981630466088,0.292204095984649,0.31720210839472,0.00569176558733953,NA,NA,"potassium channel complex"
"GO:0098802",0.389700736098705,0.302551882399169,0.438076893188969,0.161700301273571,NA,0.284509360711721,NA,NA,"plasma membrane receptor complex"
"GO:0009295",0.392049426723726,NA,NA,NA,NA,0.0596061821847135,NA,NA,"nucleoid"
"GO:0042645",0.392049426723726,NA,NA,NA,NA,0.0596061821847135,NA,NA,"mitochondrial nucleoid"
"GO:0035770",0.396463601792318,0.705808113878835,0.0964737712410167,0.535702166384075,0.0502861190455364,0.466639495562205,NA,NA,"ribonucleoprotein granule"
"GO:0000791",0.40175530165174,NA,0.119346742521169,NA,NA,NA,NA,NA,"euchromatin"
"GO:0005635",0.407451871432187,0.32952328288429,0.286345722683382,0.468326402003049,0.126634409570154,0.0723320450671099,0.894539151637916,0.621294782643645,"nuclear envelope"
"GO:0090575",0.412451149439766,0.989792409812989,0.758169195656246,0.998461561034848,0.486586940506505,NA,0.534077945668582,NA,"RNA polymerase II transcription factor complex"
"GO:0030175",0.415714484438841,0.980905209002672,0.171060726457825,0.731163123880087,NA,NA,NA,0.348961212226694,"filopodium"
"GO:0001917",0.421197410140635,0.375500214911931,0.726774256774683,0.363676624435615,0.125228819976989,NA,NA,0.134642660678131,"photoreceptor inner segment"
"GO:0030125",0.421197410140635,NA,0.726774256774683,NA,NA,0.22357811959669,NA,NA,"clathrin vesicle coat"
"GO:0032391",0.421197410140635,0.375500214911931,NA,0.727391769754852,0.00776683395473973,NA,0.142103521955376,NA,"photoreceptor connecting cilium"
"GO:0031228",0.421968763360242,0.890002928179916,0.883206168970453,0.62651152156511,NA,NA,NA,NA,"intrinsic component of Golgi membrane"
